WP_015773256.1	GCF_000023225.1
WP_015773257.1	GCF_000023225.1
WP_015773258.1	GCF_000023225.1
WP_015773259.1	GCF_000023225.1
WP_015773260.1	GCF_000023225.1
WP_015773261.1	GCF_000023225.1
WP_015773263.1	GCF_000023225.1
WP_015773264.1	GCF_000023225.1
WP_015773265.1	GCF_000023225.1
WP_015773267.1	GCF_000023225.1
WP_015773269.1	GCF_000023225.1
WP_015773271.1	GCF_000023225.1
WP_015773272.1	GCF_000023225.1
WP_015773273.1	GCF_000023225.1
WP_015773274.1	GCF_000023225.1
WP_015773275.1	GCF_000023225.1
WP_015773276.1	GCF_000023225.1
WP_015773280.1	GCF_000023225.1
WP_015773281.1	GCF_000023225.1
WP_015773282.1	GCF_000023225.1
WP_015773283.1	GCF_000023225.1
WP_015773284.1	GCF_000023225.1
WP_015773285.1	GCF_000023225.1
WP_015773286.1	GCF_000023225.1
WP_015773287.1	GCF_000023225.1
WP_015773288.1	GCF_000023225.1
WP_015773289.1	GCF_000023225.1
WP_015773292.1	GCF_000023225.1
WP_015773293.1	GCF_000023225.1
WP_015773294.1	GCF_000023225.1
WP_015773295.1	GCF_000023225.1
WP_015773296.1	GCF_000023225.1
WP_015773297.1	GCF_000023225.1
WP_015773298.1	GCF_000023225.1
WP_015773301.1	GCF_000023225.1
WP_015773303.1	GCF_000023225.1
WP_015773304.1	GCF_000023225.1
WP_015773305.1	GCF_000023225.1
WP_015773306.1	GCF_000023225.1
WP_015773307.1	GCF_000023225.1
WP_015773308.1	GCF_000023225.1
WP_015773309.1	GCF_000023225.1
WP_015773310.1	GCF_000023225.1
WP_015773311.1	GCF_000023225.1
WP_015773312.1	GCF_000023225.1
WP_015773313.1	GCF_000023225.1
WP_015773314.1	GCF_000023225.1
WP_015773315.1	GCF_000023225.1
WP_015773316.1	GCF_000023225.1
WP_015773317.1	GCF_000023225.1
WP_015773318.1	GCF_000023225.1
WP_015773319.1	GCF_000023225.1
WP_015773320.1	GCF_000023225.1
WP_015773321.1	GCF_000023225.1
WP_015773322.1	GCF_000023225.1
WP_015773323.1	GCF_000023225.1
WP_015773324.1	GCF_000023225.1
WP_015773325.1	GCF_000023225.1
WP_015773326.1	GCF_000023225.1
WP_015773327.1	GCF_000023225.1
WP_015773328.1	GCF_000023225.1
WP_015773329.1	GCF_000023225.1
WP_015773330.1	GCF_000023225.1
WP_015773332.1	GCF_000023225.1
WP_015773333.1	GCF_000023225.1
WP_015773334.1	GCF_000023225.1
WP_015773335.1	GCF_000023225.1
WP_015773336.1	GCF_000023225.1
WP_015773337.1	GCF_000023225.1
WP_015773338.1	GCF_000023225.1
WP_015773339.1	GCF_000023225.1
WP_015773340.1	GCF_000023225.1
WP_015773341.1	GCF_000023225.1
WP_015773342.1	GCF_000023225.1
WP_015773344.1	GCF_000023225.1
WP_015773345.1	GCF_000023225.1
WP_015773346.1	GCF_000023225.1
WP_015773347.1	GCF_000023225.1
WP_015773348.1	GCF_000023225.1
WP_015773349.1	GCF_000023225.1
WP_015773350.1	GCF_000023225.1
WP_015773351.1	GCF_000023225.1
WP_015773352.1	GCF_000023225.1
WP_015773353.1	GCF_000023225.1
WP_015773354.1	GCF_000023225.1
WP_015773355.1	GCF_000023225.1
WP_015773356.1	GCF_000023225.1
WP_015773358.1	GCF_000023225.1
WP_015773360.1	GCF_000023225.1
WP_015773361.1	GCF_000023225.1
WP_015773363.1	GCF_000023225.1
WP_015773364.1	GCF_000023225.1
WP_015773365.1	GCF_000023225.1
WP_015773366.1	GCF_000023225.1
WP_015773367.1	GCF_000023225.1
WP_015773368.1	GCF_000023225.1
WP_015773370.1	GCF_000023225.1
WP_015773371.1	GCF_000023225.1
WP_015773375.1	GCF_000023225.1
WP_015773376.1	GCF_000023225.1
WP_015773377.1	GCF_000023225.1
WP_015773378.1	GCF_000023225.1
WP_015773379.1	GCF_000023225.1
WP_015773380.1	GCF_000023225.1
WP_015773381.1	GCF_000023225.1
WP_015773382.1	GCF_000023225.1
WP_015773383.1	GCF_000023225.1
WP_015773384.1	GCF_000023225.1
WP_015773385.1	GCF_000023225.1
WP_015773386.1	GCF_000023225.1
WP_015773387.1	GCF_000023225.1
WP_015773388.1	GCF_000023225.1
WP_015773391.1	GCF_000023225.1
WP_015773393.1	GCF_000023225.1
WP_015773394.1	GCF_000023225.1
WP_015773395.1	GCF_000023225.1
WP_015773396.1	GCF_000023225.1
WP_015773397.1	GCF_000023225.1
WP_015773398.1	GCF_000023225.1
WP_015773399.1	GCF_000023225.1
WP_015773400.1	GCF_000023225.1
WP_015773401.1	GCF_000023225.1
WP_015773402.1	GCF_000023225.1
WP_015773403.1	GCF_000023225.1
WP_015773405.1	GCF_000023225.1
WP_015773406.1	GCF_000023225.1
WP_015773407.1	GCF_000023225.1
WP_015773410.1	GCF_000023225.1
WP_015773411.1	GCF_000023225.1
WP_015773413.1	GCF_000023225.1
WP_015773414.1	GCF_000023225.1
WP_015773415.1	GCF_000023225.1
WP_015773416.1	GCF_000023225.1
WP_015773417.1	GCF_000023225.1
WP_015773419.1	GCF_000023225.1
WP_015773420.1	GCF_000023225.1
WP_015773421.1	GCF_000023225.1
WP_015773423.1	GCF_000023225.1
WP_015773424.1	GCF_000023225.1
WP_015773425.1	GCF_000023225.1
WP_015773426.1	GCF_000023225.1
WP_015773428.1	GCF_000023225.1
WP_015773429.1	GCF_000023225.1
WP_015773430.1	GCF_000023225.1
WP_015773431.1	GCF_000023225.1
WP_015773432.1	GCF_000023225.1
WP_015773433.1	GCF_000023225.1
WP_015773437.1	GCF_000023225.1
WP_015773438.1	GCF_000023225.1
WP_015773439.1	GCF_000023225.1
WP_015773441.1	GCF_000023225.1
WP_015773442.1	GCF_000023225.1
WP_015773443.1	GCF_000023225.1
WP_015773444.1	GCF_000023225.1
WP_015773445.1	GCF_000023225.1
WP_015773446.1	GCF_000023225.1
WP_015773447.1	GCF_000023225.1
WP_015773448.1	GCF_000023225.1
WP_015773450.1	GCF_000023225.1
WP_015773451.1	GCF_000023225.1
WP_015773453.1	GCF_000023225.1
WP_015773455.1	GCF_000023225.1
WP_015773456.1	GCF_000023225.1
WP_015773459.1	GCF_000023225.1
WP_015773460.1	GCF_000023225.1
WP_015773461.1	GCF_000023225.1
WP_015773462.1	GCF_000023225.1
WP_015773463.1	GCF_000023225.1
WP_015773464.1	GCF_000023225.1
WP_015773465.1	GCF_000023225.1
WP_015773469.1	GCF_000023225.1
WP_015773470.1	GCF_000023225.1
WP_015773471.1	GCF_000023225.1
WP_015773472.1	GCF_000023225.1
WP_015773473.1	GCF_000023225.1
WP_015773475.1	GCF_000023225.1
WP_015773476.1	GCF_000023225.1
WP_015773477.1	GCF_000023225.1
WP_015773478.1	GCF_000023225.1
WP_015773479.1	GCF_000023225.1
WP_015773482.1	GCF_000023225.1
WP_015773483.1	GCF_000023225.1
WP_015773484.1	GCF_000023225.1
WP_015773485.1	GCF_000023225.1
WP_015773486.1	GCF_000023225.1
WP_015773487.1	GCF_000023225.1
WP_015773488.1	GCF_000023225.1
WP_015773489.1	GCF_000023225.1
WP_015773491.1	GCF_000023225.1
WP_015773492.1	GCF_000023225.1
WP_015773493.1	GCF_000023225.1
WP_015773494.1	GCF_000023225.1
WP_015773495.1	GCF_000023225.1
WP_015773496.1	GCF_000023225.1
WP_015773497.1	GCF_000023225.1
WP_015773499.1	GCF_000023225.1
WP_015773501.1	GCF_000023225.1
WP_015773504.1	GCF_000023225.1
WP_015773505.1	GCF_000023225.1
WP_015773508.1	GCF_000023225.1
WP_015773509.1	GCF_000023225.1
WP_015773510.1	GCF_000023225.1
WP_015773511.1	GCF_000023225.1
WP_015773512.1	GCF_000023225.1
WP_015773513.1	GCF_000023225.1
WP_015773515.1	GCF_000023225.1
WP_015773517.1	GCF_000023225.1
WP_015773518.1	GCF_000023225.1
WP_015773519.1	GCF_000023225.1
WP_015773520.1	GCF_000023225.1
WP_015773521.1	GCF_000023225.1
WP_015773523.1	GCF_000023225.1
WP_015773524.1	GCF_000023225.1
WP_015773525.1	GCF_000023225.1
WP_015773527.1	GCF_000023225.1
WP_015773528.1	GCF_000023225.1
WP_015773529.1	GCF_000023225.1
WP_015773531.1	GCF_000023225.1
WP_015773533.1	GCF_000023225.1
WP_015773534.1	GCF_000023225.1
WP_015773535.1	GCF_000023225.1
WP_015773536.1	GCF_000023225.1
WP_015773538.1	GCF_000023225.1
WP_015773539.1	GCF_000023225.1
WP_015773540.1	GCF_000023225.1
WP_015773541.1	GCF_000023225.1
WP_015773542.1	GCF_000023225.1
WP_015773543.1	GCF_000023225.1
WP_015773544.1	GCF_000023225.1
WP_015773545.1	GCF_000023225.1
WP_015773546.1	GCF_000023225.1
WP_015773549.1	GCF_000023225.1
WP_015773551.1	GCF_000023225.1
WP_015773552.1	GCF_000023225.1
WP_015773553.1	GCF_000023225.1
WP_015773554.1	GCF_000023225.1
WP_015773555.1	GCF_000023225.1
WP_015773556.1	GCF_000023225.1
WP_015773557.1	GCF_000023225.1
WP_015773558.1	GCF_000023225.1
WP_015773559.1	GCF_000023225.1
WP_015773560.1	GCF_000023225.1
WP_015773561.1	GCF_000023225.1
WP_015773562.1	GCF_000023225.1
WP_015773563.1	GCF_000023225.1
WP_015773564.1	GCF_000023225.1
WP_015773565.1	GCF_000023225.1
WP_015773566.1	GCF_000023225.1
WP_015773568.1	GCF_000023225.1
WP_015773569.1	GCF_000023225.1
WP_015773570.1	GCF_000023225.1
WP_015773572.1	GCF_000023225.1
WP_015773573.1	GCF_000023225.1
WP_015773574.1	GCF_000023225.1
WP_015773575.1	GCF_000023225.1
WP_015773576.1	GCF_000023225.1
WP_015773577.1	GCF_000023225.1
WP_015773578.1	GCF_000023225.1
WP_015773580.1	GCF_000023225.1
WP_015773581.1	GCF_000023225.1
WP_015773582.1	GCF_000023225.1
WP_015773584.1	GCF_000023225.1
WP_015773585.1	GCF_000023225.1
WP_015773586.1	GCF_000023225.1
WP_015773587.1	GCF_000023225.1
WP_015773588.1	GCF_000023225.1
WP_015773589.1	GCF_000023225.1
WP_015773590.1	GCF_000023225.1
WP_015773591.1	GCF_000023225.1
WP_015773592.1	GCF_000023225.1
WP_015773593.1	GCF_000023225.1
WP_015773594.1	GCF_000023225.1
WP_015773595.1	GCF_000023225.1
WP_015773596.1	GCF_000023225.1
WP_015773597.1	GCF_000023225.1
WP_015773598.1	GCF_000023225.1
WP_015773599.1	GCF_000023225.1
WP_015773600.1	GCF_000023225.1
WP_015773601.1	GCF_000023225.1
WP_015773602.1	GCF_000023225.1
WP_015773603.1	GCF_000023225.1
WP_015773604.1	GCF_000023225.1
WP_015773605.1	GCF_000023225.1
WP_015773606.1	GCF_000023225.1
WP_015773607.1	GCF_000023225.1
WP_015773608.1	GCF_000023225.1
WP_015773609.1	GCF_000023225.1
WP_015773610.1	GCF_000023225.1
WP_015773611.1	GCF_000023225.1
WP_015773612.1	GCF_000023225.1
WP_015773614.1	GCF_000023225.1
WP_015773615.1	GCF_000023225.1
WP_015773616.1	GCF_000023225.1
WP_015773617.1	GCF_000023225.1
WP_015773618.1	GCF_000023225.1
WP_015773620.1	GCF_000023225.1
WP_015773621.1	GCF_000023225.1
WP_015773622.1	GCF_000023225.1
WP_015773623.1	GCF_000023225.1
WP_015773624.1	GCF_000023225.1
WP_015773625.1	GCF_000023225.1
WP_015773626.1	GCF_000023225.1
WP_015773627.1	GCF_000023225.1
WP_015773628.1	GCF_000023225.1
WP_015773629.1	GCF_000023225.1
WP_015773630.1	GCF_000023225.1
WP_015773631.1	GCF_000023225.1
WP_015773632.1	GCF_000023225.1
WP_015773633.1	GCF_000023225.1
WP_015773634.1	GCF_000023225.1
WP_015773635.1	GCF_000023225.1
WP_015773636.1	GCF_000023225.1
WP_015773637.1	GCF_000023225.1
WP_015773638.1	GCF_000023225.1
WP_015773639.1	GCF_000023225.1
WP_015773640.1	GCF_000023225.1
WP_015773641.1	GCF_000023225.1
WP_015773642.1	GCF_000023225.1
WP_015773643.1	GCF_000023225.1
WP_015773644.1	GCF_000023225.1
WP_015773645.1	GCF_000023225.1
WP_015773646.1	GCF_000023225.1
WP_015773647.1	GCF_000023225.1
WP_015773648.1	GCF_000023225.1
WP_015773649.1	GCF_000023225.1
WP_015773650.1	GCF_000023225.1
WP_015773651.1	GCF_000023225.1
WP_015773652.1	GCF_000023225.1
WP_015773653.1	GCF_000023225.1
WP_015773654.1	GCF_000023225.1
WP_015773655.1	GCF_000023225.1
WP_015773656.1	GCF_000023225.1
WP_015773657.1	GCF_000023225.1
WP_015773658.1	GCF_000023225.1
WP_015773659.1	GCF_000023225.1
WP_015773661.1	GCF_000023225.1
WP_015773662.1	GCF_000023225.1
WP_015773664.1	GCF_000023225.1
WP_015773665.1	GCF_000023225.1
WP_015773666.1	GCF_000023225.1
WP_015773667.1	GCF_000023225.1
WP_015773668.1	GCF_000023225.1
WP_015773669.1	GCF_000023225.1
WP_015773670.1	GCF_000023225.1
WP_015773671.1	GCF_000023225.1
WP_015773673.1	GCF_000023225.1
WP_015773674.1	GCF_000023225.1
WP_015773675.1	GCF_000023225.1
WP_015773677.1	GCF_000023225.1
WP_015773678.1	GCF_000023225.1
WP_015773679.1	GCF_000023225.1
WP_015773680.1	GCF_000023225.1
WP_015773681.1	GCF_000023225.1
WP_015773682.1	GCF_000023225.1
WP_015773684.1	GCF_000023225.1
WP_015773685.1	GCF_000023225.1
WP_015773686.1	GCF_000023225.1
WP_015773687.1	GCF_000023225.1
WP_015773688.1	GCF_000023225.1
WP_015773689.1	GCF_000023225.1
WP_015773691.1	GCF_000023225.1
WP_015773692.1	GCF_000023225.1
WP_015773693.1	GCF_000023225.1
WP_015773694.1	GCF_000023225.1
WP_015773695.1	GCF_000023225.1
WP_015773696.1	GCF_000023225.1
WP_015773697.1	GCF_000023225.1
WP_015773698.1	GCF_000023225.1
WP_015773699.1	GCF_000023225.1
WP_015773700.1	GCF_000023225.1
WP_015773702.1	GCF_000023225.1
WP_015773703.1	GCF_000023225.1
WP_015773704.1	GCF_000023225.1
WP_015773705.1	GCF_000023225.1
WP_015773706.1	GCF_000023225.1
WP_015773709.1	GCF_000023225.1
WP_015773710.1	GCF_000023225.1
WP_015773711.1	GCF_000023225.1
WP_015773712.1	GCF_000023225.1
WP_015773714.1	GCF_000023225.1
WP_015773715.1	GCF_000023225.1
WP_015773716.1	GCF_000023225.1
WP_015773719.1	GCF_000023225.1
WP_015773721.1	GCF_000023225.1
WP_015773722.1	GCF_000023225.1
WP_015773723.1	GCF_000023225.1
WP_015773724.1	GCF_000023225.1
WP_015773725.1	GCF_000023225.1
WP_015773726.1	GCF_000023225.1
WP_015773727.1	GCF_000023225.1
WP_015773728.1	GCF_000023225.1
WP_015773729.1	GCF_000023225.1
WP_015773730.1	GCF_000023225.1
WP_015773731.1	GCF_000023225.1
WP_015773732.1	GCF_000023225.1
WP_015773733.1	GCF_000023225.1
WP_015773734.1	GCF_000023225.1
WP_015773735.1	GCF_000023225.1
WP_015773736.1	GCF_000023225.1
WP_015773737.1	GCF_000023225.1
WP_015773738.1	GCF_000023225.1
WP_015773739.1	GCF_000023225.1
WP_015773740.1	GCF_000023225.1
WP_015773741.1	GCF_000023225.1
WP_015773742.1	GCF_000023225.1
WP_015773743.1	GCF_000023225.1
WP_015773744.1	GCF_000023225.1
WP_015773745.1	GCF_000023225.1
WP_015773746.1	GCF_000023225.1
WP_015773747.1	GCF_000023225.1
WP_015773748.1	GCF_000023225.1
WP_015773749.1	GCF_000023225.1
WP_015773750.1	GCF_000023225.1
WP_015773752.1	GCF_000023225.1
WP_015773753.1	GCF_000023225.1
WP_015773754.1	GCF_000023225.1
WP_015773755.1	GCF_000023225.1
WP_015773756.1	GCF_000023225.1
WP_015773757.1	GCF_000023225.1
WP_015773758.1	GCF_000023225.1
WP_015773759.1	GCF_000023225.1
WP_015773760.1	GCF_000023225.1
WP_015773761.1	GCF_000023225.1
WP_015773763.1	GCF_000023225.1
WP_015773765.1	GCF_000023225.1
WP_015773766.1	GCF_000023225.1
WP_015773768.1	GCF_000023225.1
WP_015773770.1	GCF_000023225.1
WP_015773771.1	GCF_000023225.1
WP_015773772.1	GCF_000023225.1
WP_015773774.1	GCF_000023225.1
WP_015773775.1	GCF_000023225.1
WP_015773776.1	GCF_000023225.1
WP_015773777.1	GCF_000023225.1
WP_015773779.1	GCF_000023225.1
WP_015773780.1	GCF_000023225.1
WP_015773781.1	GCF_000023225.1
WP_015773782.1	GCF_000023225.1
WP_015773783.1	GCF_000023225.1
WP_015773784.1	GCF_000023225.1
WP_015773785.1	GCF_000023225.1
WP_015773786.1	GCF_000023225.1
WP_015773788.1	GCF_000023225.1
WP_015773790.1	GCF_000023225.1
WP_015773791.1	GCF_000023225.1
WP_015773792.1	GCF_000023225.1
WP_015773793.1	GCF_000023225.1
WP_015773794.1	GCF_000023225.1
WP_015773795.1	GCF_000023225.1
WP_015773796.1	GCF_000023225.1
WP_015773798.1	GCF_000023225.1
WP_015773799.1	GCF_000023225.1
WP_015773800.1	GCF_000023225.1
WP_015773802.1	GCF_000023225.1
WP_015773803.1	GCF_000023225.1
WP_015773805.1	GCF_000023225.1
WP_015773806.1	GCF_000023225.1
WP_015773807.1	GCF_000023225.1
WP_015773808.1	GCF_000023225.1
WP_015773809.1	GCF_000023225.1
WP_015773810.1	GCF_000023225.1
WP_015773811.1	GCF_000023225.1
WP_015773812.1	GCF_000023225.1
WP_015773813.1	GCF_000023225.1
WP_015773814.1	GCF_000023225.1
WP_015773815.1	GCF_000023225.1
WP_015773817.1	GCF_000023225.1
WP_015773818.1	GCF_000023225.1
WP_015773819.1	GCF_000023225.1
WP_015773820.1	GCF_000023225.1
WP_015773821.1	GCF_000023225.1
WP_015773822.1	GCF_000023225.1
WP_015773823.1	GCF_000023225.1
WP_015773824.1	GCF_000023225.1
WP_015773825.1	GCF_000023225.1
WP_015773826.1	GCF_000023225.1
WP_015773827.1	GCF_000023225.1
WP_015773828.1	GCF_000023225.1
WP_015773829.1	GCF_000023225.1
WP_015773830.1	GCF_000023225.1
WP_015773831.1	GCF_000023225.1
WP_015773832.1	GCF_000023225.1
WP_015773833.1	GCF_000023225.1
WP_015773835.1	GCF_000023225.1
WP_015773837.1	GCF_000023225.1
WP_015773838.1	GCF_000023225.1
WP_015773839.1	GCF_000023225.1
WP_015773840.1	GCF_000023225.1
WP_015773841.1	GCF_000023225.1
WP_015773842.1	GCF_000023225.1
WP_015773843.1	GCF_000023225.1
WP_015773844.1	GCF_000023225.1
WP_015773845.1	GCF_000023225.1
WP_015773846.1	GCF_000023225.1
WP_015773847.1	GCF_000023225.1
WP_015773848.1	GCF_000023225.1
WP_015773849.1	GCF_000023225.1
WP_015773851.1	GCF_000023225.1
WP_015773853.1	GCF_000023225.1
WP_015773854.1	GCF_000023225.1
WP_015773856.1	GCF_000023225.1
WP_015773857.1	GCF_000023225.1
WP_015773858.1	GCF_000023225.1
WP_015773859.1	GCF_000023225.1
WP_015773860.1	GCF_000023225.1
WP_015773861.1	GCF_000023225.1
WP_015773862.1	GCF_000023225.1
WP_015773863.1	GCF_000023225.1
WP_015773864.1	GCF_000023225.1
WP_015773865.1	GCF_000023225.1
WP_015773868.1	GCF_000023225.1
WP_015773869.1	GCF_000023225.1
WP_015773870.1	GCF_000023225.1
WP_015773872.1	GCF_000023225.1
WP_015773873.1	GCF_000023225.1
WP_015773874.1	GCF_000023225.1
WP_015773875.1	GCF_000023225.1
WP_015773876.1	GCF_000023225.1
WP_015773878.1	GCF_000023225.1
WP_015773879.1	GCF_000023225.1
WP_015773880.1	GCF_000023225.1
WP_015773881.1	GCF_000023225.1
WP_015773882.1	GCF_000023225.1
WP_015773885.1	GCF_000023225.1
WP_015773886.1	GCF_000023225.1
WP_015773888.1	GCF_000023225.1
WP_015773889.1	GCF_000023225.1
WP_015773890.1	GCF_000023225.1
WP_015773891.1	GCF_000023225.1
WP_015773892.1	GCF_000023225.1
WP_015773893.1	GCF_000023225.1
WP_015773896.1	GCF_000023225.1
WP_015773897.1	GCF_000023225.1
WP_015773898.1	GCF_000023225.1
WP_015773899.1	GCF_000023225.1
WP_015773900.1	GCF_000023225.1
WP_015773901.1	GCF_000023225.1
WP_015773902.1	GCF_000023225.1
WP_015773903.1	GCF_000023225.1
WP_015773904.1	GCF_000023225.1
WP_015773905.1	GCF_000023225.1
WP_015773906.1	GCF_000023225.1
WP_015773907.1	GCF_000023225.1
WP_015773908.1	GCF_000023225.1
WP_015773910.1	GCF_000023225.1
WP_015773911.1	GCF_000023225.1
WP_015773912.1	GCF_000023225.1
WP_015773913.1	GCF_000023225.1
WP_015773914.1	GCF_000023225.1
WP_015773915.1	GCF_000023225.1
WP_015773916.1	GCF_000023225.1
WP_015773917.1	GCF_000023225.1
WP_015773918.1	GCF_000023225.1
WP_015773919.1	GCF_000023225.1
WP_015773920.1	GCF_000023225.1
WP_015773921.1	GCF_000023225.1
WP_015773922.1	GCF_000023225.1
WP_015773923.1	GCF_000023225.1
WP_015773924.1	GCF_000023225.1
WP_015773925.1	GCF_000023225.1
WP_015773926.1	GCF_000023225.1
WP_015773927.1	GCF_000023225.1
WP_015773928.1	GCF_000023225.1
WP_015773929.1	GCF_000023225.1
WP_015773930.1	GCF_000023225.1
WP_015773931.1	GCF_000023225.1
WP_015773932.1	GCF_000023225.1
WP_015773933.1	GCF_000023225.1
WP_015773934.1	GCF_000023225.1
WP_015773935.1	GCF_000023225.1
WP_015773936.1	GCF_000023225.1
WP_015773937.1	GCF_000023225.1
WP_015773938.1	GCF_000023225.1
WP_015773939.1	GCF_000023225.1
WP_015773940.1	GCF_000023225.1
WP_015773941.1	GCF_000023225.1
WP_015773942.1	GCF_000023225.1
WP_015773943.1	GCF_000023225.1
WP_015773944.1	GCF_000023225.1
WP_015773945.1	GCF_000023225.1
WP_015773946.1	GCF_000023225.1
WP_015773947.1	GCF_000023225.1
WP_015773948.1	GCF_000023225.1
WP_015773949.1	GCF_000023225.1
WP_015773950.1	GCF_000023225.1
WP_015773951.1	GCF_000023225.1
WP_015773952.1	GCF_000023225.1
WP_015773953.1	GCF_000023225.1
WP_015773954.1	GCF_000023225.1
WP_015773955.1	GCF_000023225.1
WP_015773956.1	GCF_000023225.1
WP_015773957.1	GCF_000023225.1
WP_015773958.1	GCF_000023225.1
WP_015773959.1	GCF_000023225.1
WP_015773960.1	GCF_000023225.1
WP_015773961.1	GCF_000023225.1
WP_015773962.1	GCF_000023225.1
WP_015773963.1	GCF_000023225.1
WP_015773964.1	GCF_000023225.1
WP_015773965.1	GCF_000023225.1
WP_015773966.1	GCF_000023225.1
WP_015773969.1	GCF_000023225.1
WP_015773970.1	GCF_000023225.1
WP_015773971.1	GCF_000023225.1
WP_015773972.1	GCF_000023225.1
WP_015773973.1	GCF_000023225.1
WP_015773975.1	GCF_000023225.1
WP_015773976.1	GCF_000023225.1
WP_015773977.1	GCF_000023225.1
WP_015773978.1	GCF_000023225.1
WP_015773979.1	GCF_000023225.1
WP_015773980.1	GCF_000023225.1
WP_015773981.1	GCF_000023225.1
WP_015773982.1	GCF_000023225.1
WP_015773985.1	GCF_000023225.1
WP_015773986.1	GCF_000023225.1
WP_015773987.1	GCF_000023225.1
WP_015773989.1	GCF_000023225.1
WP_015773991.1	GCF_000023225.1
WP_015773992.1	GCF_000023225.1
WP_015773993.1	GCF_000023225.1
WP_015773994.1	GCF_000023225.1
WP_015773995.1	GCF_000023225.1
WP_015773996.1	GCF_000023225.1
WP_015773997.1	GCF_000023225.1
WP_015773998.1	GCF_000023225.1
WP_015773999.1	GCF_000023225.1
WP_015774000.1	GCF_000023225.1
WP_015774001.1	GCF_000023225.1
WP_015774002.1	GCF_000023225.1
WP_015774003.1	GCF_000023225.1
WP_015774004.1	GCF_000023225.1
WP_015774005.1	GCF_000023225.1
WP_015774006.1	GCF_000023225.1
WP_015774007.1	GCF_000023225.1
WP_015774008.1	GCF_000023225.1
WP_015774010.1	GCF_000023225.1
WP_015774011.1	GCF_000023225.1
WP_015774013.1	GCF_000023225.1
WP_015774014.1	GCF_000023225.1
WP_015774015.1	GCF_000023225.1
WP_015774016.1	GCF_000023225.1
WP_015774018.1	GCF_000023225.1
WP_015774019.1	GCF_000023225.1
WP_015774020.1	GCF_000023225.1
WP_015774021.1	GCF_000023225.1
WP_015774022.1	GCF_000023225.1
WP_015774023.1	GCF_000023225.1
WP_015774024.1	GCF_000023225.1
WP_015774025.1	GCF_000023225.1
WP_015774026.1	GCF_000023225.1
WP_015774027.1	GCF_000023225.1
WP_015774028.1	GCF_000023225.1
WP_015774029.1	GCF_000023225.1
WP_015774030.1	GCF_000023225.1
WP_015774031.1	GCF_000023225.1
WP_015774032.1	GCF_000023225.1
WP_015774033.1	GCF_000023225.1
WP_015774034.1	GCF_000023225.1
WP_015774036.1	GCF_000023225.1
WP_015774037.1	GCF_000023225.1
WP_015774038.1	GCF_000023225.1
WP_015774039.1	GCF_000023225.1
WP_015774040.1	GCF_000023225.1
WP_015774044.1	GCF_000023225.1
WP_015774045.1	GCF_000023225.1
WP_015774046.1	GCF_000023225.1
WP_015774047.1	GCF_000023225.1
WP_015774048.1	GCF_000023225.1
WP_015774049.1	GCF_000023225.1
WP_015774050.1	GCF_000023225.1
WP_015774051.1	GCF_000023225.1
WP_015774052.1	GCF_000023225.1
WP_015774053.1	GCF_000023225.1
WP_015774055.1	GCF_000023225.1
WP_015774056.1	GCF_000023225.1
WP_015774057.1	GCF_000023225.1
WP_015774059.1	GCF_000023225.1
WP_015774060.1	GCF_000023225.1
WP_015774061.1	GCF_000023225.1
WP_015774063.1	GCF_000023225.1
WP_015774065.1	GCF_000023225.1
WP_015774068.1	GCF_000023225.1
WP_015774069.1	GCF_000023225.1
WP_015774071.1	GCF_000023225.1
WP_015774073.1	GCF_000023225.1
WP_015774074.1	GCF_000023225.1
WP_015774075.1	GCF_000023225.1
WP_015774076.1	GCF_000023225.1
WP_015774077.1	GCF_000023225.1
WP_015774078.1	GCF_000023225.1
WP_015774079.1	GCF_000023225.1
WP_015774080.1	GCF_000023225.1
WP_015774081.1	GCF_000023225.1
WP_015774083.1	GCF_000023225.1
WP_015774084.1	GCF_000023225.1
WP_015774085.1	GCF_000023225.1
WP_015774086.1	GCF_000023225.1
WP_015774087.1	GCF_000023225.1
WP_015774089.1	GCF_000023225.1
WP_015774090.1	GCF_000023225.1
WP_015774092.1	GCF_000023225.1
WP_015774093.1	GCF_000023225.1
WP_015774094.1	GCF_000023225.1
WP_015774095.1	GCF_000023225.1
WP_015774096.1	GCF_000023225.1
WP_015774098.1	GCF_000023225.1
WP_015774099.1	GCF_000023225.1
WP_015774100.1	GCF_000023225.1
WP_015774101.1	GCF_000023225.1
WP_015774103.1	GCF_000023225.1
WP_015774105.1	GCF_000023225.1
WP_015774106.1	GCF_000023225.1
WP_015774107.1	GCF_000023225.1
WP_015774108.1	GCF_000023225.1
WP_015774109.1	GCF_000023225.1
WP_015774111.1	GCF_000023225.1
WP_015774112.1	GCF_000023225.1
WP_015774113.1	GCF_000023225.1
WP_015774114.1	GCF_000023225.1
WP_015774115.1	GCF_000023225.1
WP_015774116.1	GCF_000023225.1
WP_015774117.1	GCF_000023225.1
WP_015774120.1	GCF_000023225.1
WP_015774121.1	GCF_000023225.1
WP_015774122.1	GCF_000023225.1
WP_015774124.1	GCF_000023225.1
WP_015774125.1	GCF_000023225.1
WP_015774126.1	GCF_000023225.1
WP_015774127.1	GCF_000023225.1
WP_015774128.1	GCF_000023225.1
WP_015774129.1	GCF_000023225.1
WP_015774130.1	GCF_000023225.1
WP_015774131.1	GCF_000023225.1
WP_015774132.1	GCF_000023225.1
WP_015774133.1	GCF_000023225.1
